fund_id,fund_nm,qtype,issuer_nm,urls,asset_ratio,lof_type,t0,eval_show,price,pre_close,price_dt,increase_rt,volume,stock_volume,last_time,amount,amount_incr,amount_increase_rt,fund_nav,nav_dt,estimate_value,discount_rt,last_est_dt,last_est_time,ref_increase_rt,est_val_dt,est_val_increase_rt,index_id,index_nm,apply_fee,apply_status,apply_fee_tips,redeem_fee,redeem_status,redeem_fee_tips,m_fee,t_fee,min_amt,money_cd,notes,estimate_value2,discount_rt2,est_val_dt2,est_val_increase_rt2,ref_price,ref_increase_rt2,cal_tips,owned,holded,mt_fee,mt_fee_tips,cal_index_id,est_val_tm2,ref_price2,apply_redeem_status,amount_incr_tips,turnover_rt,last_est_datetime,fund_nm_color,est_val_dt_s,nav_dt_s
159265,港股消费50ETF,A,鹏华基金,https://www.phfund.com.cn/fund/fundDetail?ph_param=V3BDcEcvVWo4NzNlTjhjTWxLYm1qQi96VEFCbnNxdTJ3VGw2Z00yeU0zYz0=,100.000,INDEX,Y,Y,0.958,0.9680,2025-12-30,-1.03%,4074.83,4243.5800,15:14:18,33495,0,0.00,0.9698,2025-12-29,0.9612,,2025-12-30,15:14:18,-0.83%,2025-12-30,-0.88%,Y,国证港股通消费,-,开放申购,-,-,开放赎回,-,0.50,0.10,,HKD,,-,-,-,-,1119.66,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：33495万份；增长：0.00%,12.67%,2025-12-30 15:14:18,港股消费50ETF,25-12-30,25-12-29
159741,恒生科技ETF基金,A,嘉实基金,http://www.jsfund.cn/main/fund/159741/fundManager.shtml,100.000,INDEX,Y,Y,0.728,0.7190,2025-12-30,1.25%,7634.46,10548.7200,15:14:42,121780,0,0.00,0.7184,2025-12-29,0.7305,,2025-12-30,15:14:42,1.74%,2025-12-30,1.69%,Y,恒生科技,0.50%,开放申购,最高不超过0.5%,0.50%,开放赎回,最高不超过0.5%,0.60,0.10,,HKD,,-,-,-,-,5578.38,-,,0,0,0.70,"管理费：0.60%
托管费：0.10%",,-,-,-,最新份额：121780万份；增长：0.00%,8.66%,2025-12-30 15:14:42,恒生科技ETF基金,25-12-30,25-12-29
160717,H股LOF,A,嘉实基金,http://www.jsfund.cn/main/fund/160717/fundManager.shtml,95.000,INDEX,Y,Y,0.796,0.7930,2025-12-30,0.38%,444.01,558.3687,15:14:42,5069,0,0.00,0.7907,2025-12-29,0.7987,,2025-12-30,15:14:42,1.12%,2025-12-30,1.01%,Y,恒生中国企业,1.50%,开放申购,"50万元以下	1.50%
50万(含)-200万	1.20%
200万(含)-500万	0.80%
500万(含)以上	每笔1000元",1.50%,开放赎回,"7天以内	1.5%
7天(含)-365天	0.50%
365天(含)-730天	0.25%
730天(含)以上	0",0.75,0.20,,HKD,,-,-,-,-,8991.02,-,,0,0,0.95,"管理费：0.75%
托管费：0.20%",,-,-,-,最新份额：5069万份；增长：0.00%,11.02%,2025-12-30 15:14:42,H股LOF,25-12-30,25-12-29
160644,港美互联网LOF,E,鹏华基金,https://www.phfund.com.cn/web/FUND_160644,95.000,QDII,Y,Y,1.512,1.5070,2025-12-30,0.33%,177.01,117.2911,15:14:15,2073,0,0.00,1.5278,2025-12-26,1.5171,,2025-12-30,15:14:15,-0.70%,2025-12-29,-0.70%,Y,中证海外中国互联网指数,1.50%,限10万,"M < 100 万 1.50%
100 万 ≤ M < 500 万 1.00%
500 万 ≤ M 每笔1000元",1.50%,开放赎回,"T < 7 天 1.50%
7 天 ≤T < 30 天 0.75%
30 天 ≤T < 1 年 0.50%
1 年 ≤T < 2 年 0.25%
2 年 ≤T 每笔0元",1.20,0.20,,USD,,-,-,-,-,5355.30,-,指数从 2025-12-26 5392.90  到 2025-12-29 5355.30；汇率美元对人民币中间价从 2025-12-26 7.03580  到 2025-12-29 7.03310,0,0,1.40,"管理费：1.20%
托管费：0.20%",H11136.CSI,-,-,-,最新份额：2073万份；增长：0.00%,5.66%,2025-12-30 15:14:15,港美互联网LOF,25-12-29,25-12-26
513950,恒生红利ETF,A,富国基金,https://www.fullgoal.com.cn/fundDetail/513950/index.html,100.000,INDEX,Y,Y,1.376,1.3780,2025-12-30,-0.15%,4400.79,3202.0100,14:59:52,236662,0,0.00,1.3854,2025-12-29,1.3808,,2025-12-30,14:59:52,-0.28%,2025-12-30,-0.33%,Y,恒生港股通高股息低波动,0.50%,开放申购,不超过0.50%,0.50%,开放赎回,不超过0.50%,0.50,0.10,,HKD,,-,-,-,-,4479.81,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：236662万份；增长：0.00%,1.35%,2025-12-30 14:59:52,恒生红利ETF,25-12-30,25-12-29
520690,港股创新药精选ETF,A,博时基金,https://www.bosera.com/fund/520690.html,100.000,INDEX,Y,Y,0.820,0.8290,2025-12-30,-1.09%,2940.16,3597.4200,14:59:57,59845,0,0.00,0.8277,2025-12-29,0.8229,,2025-12-30,14:59:57,-0.53%,2025-12-30,-0.58%,Y,恒生港股通创新药精选,-,开放申购,-,-,开放赎回,-,0.50,0.10,,HKD,,-,-,-,-,2243.16,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：59845万份；增长：0.00%,6.01%,2025-12-30 14:59:57,港股创新药精选ETF,25-12-30,25-12-29
161831,恒生国企LOF,A,银华基金,https://www.yhfund.com.cn/main/fund/funddetail/index.shtml?product_code=161831,95.000,INDEX,Y,Y,0.822,0.8160,2025-12-30,0.74%,11.64,14.1966,15:14:18,12263,0,0.00,0.8166,2025-12-29,0.8249,,2025-12-30,15:14:18,1.12%,2025-12-30,1.01%,Y,恒生中国企业,1.20%,开放申购,"50万以下，1.2%
50万（含）至100万，0.8%
100万（含）至500万，0.5%
500万（含）以上，每笔1000元",1.50%,开放赎回,"持有7日内1.5%
持有7日及以上0.5%",1.00,0.20,,HKD,,-,-,-,-,8991.02,-,,0,0,1.20,"管理费：1.00%
托管费：0.20%",,-,-,-,最新份额：12263万份；增长：0.00%,0.12%,2025-12-30 15:14:18,恒生国企LOF,25-12-30,25-12-29
159277,港股通红利ETF富国,A,富国基金,https://www.fullgoal.com.cn/fundDetail/159277/index.html,100.000,INDEX,Y,Y,0.959,0.9590,2025-12-30,0.00%,521.11,542.5745,15:14:36,10956,100,0.92,0.9624,2025-12-29,0.9625,,2025-12-30,15:14:36,0.06%,2025-12-30,0.01%,Y,港股通高股息,-,开放申购,-,-,开放赎回,-,0.30,0.10,,HKD,,-,-,-,-,4930.94,-,,0,0,0.40,"管理费：0.30%
托管费：0.10%",,-,-,-,最新份额：10956万份；增长：0.92%,4.95%,2025-12-30 15:14:36,港股通红利ETF富国,25-12-30,25-12-29
159740,恒生科技ETF,A,大成基金,https://www.dcfund.com.cn/main/fund/productdetail/index.shtml?product_code=159740,100.000,INDEX,Y,Y,0.728,0.7210,2025-12-30,0.97%,153481.03,211818.2689,15:14:00,2549612,-5200,-0.20,0.7186,2025-12-29,0.7307,,2025-12-30,15:14:00,1.74%,2025-12-30,1.69%,Y,恒生科技,-,开放申购,-,-,开放赎回,-,0.50,0.10,,HKD,,-,-,-,-,5578.38,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：2549612万份；增长：-0.20%,8.31%,2025-12-30 15:14:00,恒生科技ETF,25-12-30,25-12-29
159127,港股通红利ETF南方,A,南方基金,https://www.nffund.com/new/personal-financing/detail.html?fundCode=159127,100.000,INDEX,Y,Y,0.927,0.9230,2025-12-30,0.43%,1287.31,1389.0681,15:14:42,36884,0,0.00,0.9304,2025-12-29,0.9305,,2025-12-30,15:14:42,0.06%,2025-12-30,0.01%,Y,港股通高股息,-,开放申购,-,-,开放赎回,-,0.15,0.05,,HKD,,-,-,-,-,4930.94,-,,0,0,0.20,"管理费：0.15%
托管费：0.05%",,-,-,-,最新份额：36884万份；增长：0.00%,3.77%,2025-12-30 15:14:42,港股通红利ETF南方,25-12-30,25-12-29
160322,港股精选LOF,A,华夏基金,http://www.chinaamc.com/fund/160322/index.shtml,95.000,INDEX,Y,Y,1.197,1.1910,2025-12-30,0.50%,116.93,98.0600,15:14:15,1575,0,0.00,1.1948,2025-12-29,1.2016,,2025-12-30,15:14:15,0.65%,2025-12-30,0.57%,Y,恒生综指,1.50%,开放申购,"申购金额 < 50万元 1.50%
50万元 ≤ 申购金额 < 200万元 1.20%
200万元 ≤ 申购金额 < 500万元 0.80%
申购金额 ≥ 500万元 1000元/笔",1.50%,开放赎回,"持有期限 < 7 天 1.5%
持有期限 ≥ 7天 0.5%",1.20,0.20,,HKD,,-,-,-,-,3934.64,-,,0,0,1.40,"管理费：1.20%
托管费：0.20%",,-,-,-,最新份额：1575万份；增长：0.00%,6.23%,2025-12-30 15:14:15,港股精选LOF,25-12-30,25-12-29
520990,港股央企红利50ETF,A,景顺长城,https://www.igwfmc.com/main/jjcp/product/520990/detail.html,100.000,INDEX,Y,Y,1.003,0.9960,2025-12-30,0.70%,14054.17,14055.5900,14:59:55,568147,7000,1.25,0.9982,2025-12-29,1.0068,,2025-12-30,14:59:55,0.91%,2025-12-30,0.86%,Y,中证国新港股通央企红利,-,开放申购,-,-,开放赎回,-,0.50,0.10,,HKD,,-,-,-,-,1324.84,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：568147万份；增长：1.25%,2.47%,2025-12-30 14:59:55,港股央企红利50ETF,25-12-30,25-12-29
520590,恒生科技ETF鹏华,A,鹏华基金,https://www.phfund.com.cn/fund/fundDetail?ph_param=bGpPYkJ4TVpTdzRVS2pKcVdWRndqNXZERk9ta0JTc2ZDRllUb1luOXJjVT0=,100.000,INDEX,Y,Y,0.995,0.9820,2025-12-30,1.32%,3281.91,3312.9500,14:59:58,20724,0,0.00,0.9823,2025-12-29,0.9989,,2025-12-30,14:59:58,1.74%,2025-12-30,1.69%,Y,恒生科技指数,-,开放申购,-,-,开放赎回,-,0.50,0.10,,HKD,,-,-,-,-,5578.38,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：20724万份；增长：0.00%,15.99%,2025-12-30 14:59:58,恒生科技ETF鹏华,25-12-30,25-12-29
513170,恒生央企ETF,A,鹏华基金,https://www.phfund.com.cn/web/FUND_513170,100.000,INDEX,Y,Y,1.542,1.5290,2025-12-30,0.85%,806.79,525.1700,14:59:47,23457,100,0.43,1.5299,2025-12-29,1.5481,,2025-12-30,14:59:47,1.24%,2025-12-30,1.19%,Y,恒生中国央企,-,开放申购,-,-,开放赎回,-,0.50,0.15,,HKD,,-,-,-,-,3619.58,-,,0,0,0.65,"管理费：0.50%
托管费：0.15%",,-,-,-,最新份额：23457万份；增长：0.43%,2.24%,2025-12-30 14:59:47,恒生央企ETF,25-12-30,25-12-29
513070,港股消费50ETF,A,易方达,https://www.efunds.com.cn/fund/513070.shtml,100.000,INDEX,Y,Y,1.305,1.3240,2025-12-30,-1.44%,6218.25,4755.1500,14:59:41,63076,100,0.16,1.3219,2025-12-29,1.3102,,2025-12-30,14:59:41,-0.83%,2025-12-30,-0.88%,Y,中证港股通消费,0.50%,开放申购,最高不超过0.5%,0.50%,开放赎回,最高不超过0.5%,0.15,0.05,,HKD,,-,-,-,-,1551.11,-,,0,0,0.20,"管理费：0.15%
托管费：0.05%",,-,-,-,最新份额：63076万份；增长：0.16%,7.54%,2025-12-30 14:59:41,港股消费50ETF,25-12-30,25-12-29
513920,港股通央企红利ETF,A,华安基金,https://www.huaan.com.cn/funds/513920/index.shtml,100.000,INDEX,Y,Y,1.610,1.6080,2025-12-30,0.12%,25122.51,15603.7500,14:59:41,387723,1850,0.48,1.6171,2025-12-29,1.6167,,2025-12-30,14:59:41,0.03%,2025-12-30,-0.02%,Y,恒生港股通央企红利,-,开放申购,-,-,开放赎回,-,0.50,0.10,,HKD,,-,-,-,-,4034.26,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：387723万份；增长：0.48%,4.02%,2025-12-30 14:59:41,港股通央企红利ETF,25-12-30,25-12-29
159323,港股通汽车ETF,A,华夏基金,https://www.chinaamc.com/fund/159323/index.shtml,100.000,INDEX,Y,Y,1.295,1.2800,2025-12-30,1.17%,8505.06,6613.6800,15:14:27,11410,-100,-0.87,1.2857,2025-12-29,1.3005,,2025-12-30,15:14:27,1.20%,2025-12-30,1.15%,Y,中证港股通汽车产业,0.50%,开放申购,不超过0.50%,0.50%,开放赎回,不超过0.50%,0.50,0.10,,HKD,,-,-,-,-,2333.55,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：11410万份；增长：-0.87%,57.96%,2025-12-30 15:14:27,港股通汽车ETF,25-12-30,25-12-29
520670,港股通科技ETF嘉实,A,嘉实基金,https://www.jsfund.cn/main/fund/520670/fundRate.shtml,100.000,INDEX,Y,Y,0.957,0.9460,2025-12-30,1.16%,1040.90,1094.8100,14:59:14,29243,-600,-2.01,0.9477,2025-12-29,0.9611,,2025-12-30,14:59:14,1.47%,2025-12-30,1.42%,Y,恒生港股通科技,-,开放申购,-,-,开放赎回,-,0.30,0.10,,HKD,,-,-,-,-,2929.49,-,,0,0,0.40,"管理费：0.30%
托管费：0.10%",,-,-,-,最新份额：29243万份；增长：-2.01%,3.74%,2025-12-30 14:59:14,港股通科技ETF嘉实,25-12-30,25-12-29
159711,港股通ETF,A,华夏基金,https://www.chinaamc.com/fund/159711/index.shtml,100.000,INDEX,Y,Y,1.387,1.3800,2025-12-30,0.51%,1017.49,737.3200,15:14:45,5847,0,0.00,1.3842,2025-12-29,1.3930,,2025-12-30,15:14:45,0.69%,2025-12-30,0.64%,Y,港股通50,0.50%,开放申购,不超过0.5%,0.50%,开放赎回,不超过0.5%,0.50,0.10,,HKD,,-,-,-,-,3907.13,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：5847万份；增长：0.00%,12.61%,2025-12-30 15:14:45,港股通ETF,25-12-30,25-12-29
513990,港股通ETF,A,招商基金,https://www.cmfchina.com/web/fundDetail/513990/index.html,100.000,INDEX,Y,Y,1.201,1.1970,2025-12-30,0.33%,2310.81,1931.2400,14:59:12,6800,600,9.68,1.1998,2025-12-29,1.2063,,2025-12-30,14:59:12,0.54%,2025-12-30,0.54%,Y,港股通,-,开放申购,-,-,开放赎回,-,0.20,0.05,,CNY,,-,-,-,-,3754.55,-,,0,0,0.25,"管理费：0.20%
托管费：0.05%",,-,-,-,最新份额：6800万份；增长：9.68%,28.40%,2025-12-30 14:59:12,港股通ETF,25-12-30,25-12-29
510900,H股ETF,A,易方达,https://www.efunds.com.cn/fund/510900.shtml,100.000,INDEX,Y,Y,1.154,1.1450,2025-12-30,0.79%,14188.60,12346.7700,15:00:00,685802,700,0.10,1.1469,2025-12-29,1.1591,,2025-12-30,15:00:00,1.12%,2025-12-30,1.07%,Y,恒生中国企业,0.50%,开放申购,代理券商可按照不超过0.5%的标准收取佣金,0.50%,开放赎回,代理券商可按照不超过0.5%的标准收取佣金,0.60,0.15,,HKD,,-,-,-,-,8991.02,-,,0,0,0.75,"管理费：0.60%
托管费：0.15%",,-,-,-,最新份额：685802万份；增长：0.10%,1.80%,2025-12-30 15:00:00,H股ETF,25-12-30,25-12-29
513980,港股科技50ETF,A,景顺长城,https://www.igwfmc.com/main/jjcp/product/513980/detail.html,100.000,INDEX,Y,Y,0.722,0.7170,2025-12-30,0.70%,45204.83,62997.9642,14:59:59,3148020,-16200,-0.51,0.7182,2025-12-29,0.7252,,2025-12-30,14:59:59,1.02%,2025-12-30,0.97%,Y,港股通科技,-,开放申购,,-,开放赎回,,0.50,0.10,,HKD,,-,-,-,-,3271.76,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：3148020万份；增长：-0.51%,2.00%,2025-12-30 14:59:59,港股科技50ETF,25-12-30,25-12-29
520600,港股汽车ETF,A,广发基金,https://www.gffunds.com.cn/funds/?fundcode=520600,100.000,INDEX,Y,Y,1.253,1.2440,2025-12-30,0.72%,9980.25,7999.0100,14:59:55,43787,50,0.11,1.2444,2025-12-29,1.2587,,2025-12-30,14:59:55,1.20%,2025-12-30,1.15%,Y,中证港股通汽车产业,0.50%,开放申购,不超过0.50%,0.50%,开放赎回,不超过0.50%,0.50,0.10,,HKD,,-,-,-,-,2333.55,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：43787万份；增长：0.11%,18.27%,2025-12-30 14:59:55,港股汽车ETF,25-12-30,25-12-29
520520,恒生港股消费ETF,A,华泰柏瑞,https://www.huatai-pb.com/products/zhishu/520520/index.html,100.000,INDEX,Y,Y,1.077,1.0870,2025-12-30,-0.92%,698.93,648.3000,14:59:07,7461,0,0.00,1.0903,2025-12-29,1.0819,,2025-12-30,14:59:07,-0.72%,2025-12-30,-0.77%,Y,恒生消费,-,开放申购,-,-,开放赎回,-,0.50,0.10,,HKD,,-,-,-,-,2605.01,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：7461万份；增长：0.00%,8.69%,2025-12-30 14:59:07,恒生港股消费ETF,25-12-30,25-12-29
513020,港股科技ETF,A,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/513020,100.000,INDEX,Y,Y,1.124,1.1170,2025-12-30,0.63%,20197.52,18100.8022,14:59:58,412915,-1000,-0.24,1.1183,2025-12-29,1.1291,,2025-12-30,14:59:58,1.02%,2025-12-30,0.97%,Y,港股通科技,0.50%,开放申购,最高不超过0.5%,0.50%,开放赎回,最高不超过0.5%,0.50,0.10,,HKD,,-,-,-,-,3271.76,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：412915万份；增长：-0.24%,4.38%,2025-12-30 14:59:58,港股科技ETF,25-12-30,25-12-29
159131,港股信息技术ETF,A,华宝基金,https://www.fsfund.com/fund/159131/fundDetail.shtml,100.000,INDEX,Y,Y,0.919,0.9010,2025-12-30,2.00%,7727.80,8477.7115,15:14:45,30192,-200,-0.66,0.9028,2025-12-29,0.9232,,2025-12-30,15:14:45,2.31%,2025-12-30,2.26%,Y,中证港股通信息C,-,开放申购,-,-,开放赎回,-,0.50,0.10,,HKD,,-,-,-,-,4637.61,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：30192万份；增长：-0.66%,28.08%,2025-12-30 15:14:45,港股信息技术ETF,25-12-30,25-12-29
513190,港股通金融ETF,A,华夏基金,https://www.chinaamc.com/fund/513190/jijinfeilv.shtml,100.000,INDEX,Y,Y,1.782,1.7730,2025-12-30,0.51%,72548.14,40877.2400,14:59:55,144694,0,0.00,1.7842,2025-12-29,1.7901,,2025-12-30,14:59:55,0.38%,2025-12-30,0.33%,Y,港股通内地金融,-,开放申购,-,-,开放赎回,-,0.50,0.10,,HKD,,-,-,-,-,1106.55,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：144694万份；增长：0.00%,28.25%,2025-12-30 14:59:55,港股通金融ETF,25-12-30,25-12-29
520940,港股通恒生ETF,A,华安基金,https://www.huaan.com.cn/funds/520940/index.shtml,100.000,INDEX,Y,Y,1.061,1.0560,2025-12-30,0.47%,1125.25,1065.7000,14:58:47,4730,1200,33.99,1.0586,2025-12-29,1.0659,,2025-12-30,14:58:47,0.74%,2025-12-30,0.69%,Y,恒指港股通,-,开放申购,-,-,开放赎回,-,0.50,0.10,,HKD,,-,-,-,-,3525.78,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：4730万份；增长：33.99%,22.53%,2025-12-30 14:58:47,港股通恒生ETF,25-12-30,25-12-29
159120,港股科技30ETF,A,国联安,https://www.cpicfunds.com/product/159120/index.shtml,100.000,INDEX,Y,Y,0.923,0.9150,2025-12-30,0.87%,1849.28,2003.1224,15:14:45,16802,-200,-1.18,0.9144,2025-12-29,0.9274,,2025-12-30,15:14:45,1.47%,2025-12-30,1.42%,Y,恒生港股通科技,-,开放申购,-,-,开放赎回,-,0.50,0.10,,HKD,,-,-,-,-,2929.49,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：16802万份；增长：-1.18%,11.92%,2025-12-30 15:14:45,港股科技30ETF,25-12-30,25-12-29
520860,港股通科技ETF富国,A,富国基金,https://www.fullgoal.com.cn/fundDetail/520860/index.html,100.000,INDEX,Y,Y,0.936,0.9310,2025-12-30,0.54%,2061.80,2213.0300,14:58:51,78820,-200,-0.25,0.9314,2025-12-29,0.9404,,2025-12-30,14:58:51,1.02%,2025-12-30,0.97%,Y,港股通科技,-,开放申购,-,-,开放赎回,-,0.50,0.10,,HKD,,-,-,-,-,3271.76,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：78820万份；增长：-0.25%,2.81%,2025-12-30 14:58:51,港股通科技ETF富国,25-12-30,25-12-29
159109,恒生50ETF,A,景顺长城,https://www.igwfmc.com/main/jjcp/product/159109/detail.html,100.000,INDEX,Y,Y,0.924,0.9180,2025-12-30,0.65%,835.68,908.8665,15:14:30,59416,-200,-0.34,0.9218,2025-12-29,0.9284,,2025-12-30,15:14:30,0.77%,2025-12-30,0.72%,Y,恒生港股通50,-,开放申购,,-,开放赎回,,0.50,0.10,,HKD,,-,-,-,-,3162.70,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：59416万份；增长：-0.34%,1.53%,2025-12-30 15:14:30,恒生50ETF,25-12-30,25-12-29
159269,港股通科技ETF南方,A,南方基金,https://www.nffund.com/new/personal-financing/detail.html?fundCode=159269,100.000,INDEX,Y,Y,1.014,1.0090,2025-12-30,0.50%,7740.55,7673.2607,15:14:27,213931,0,0.00,1.0090,2025-12-29,1.0188,,2025-12-30,15:14:27,1.02%,2025-12-30,0.97%,Y,港股通科技,-,开放申购,-,-,开放赎回,-,0.30,0.05,,HKD,,-,-,-,-,3271.76,-,,0,0,0.35,"管理费：0.30%
托管费：0.05%",,-,-,-,最新份额：213931万份；增长：0.00%,3.59%,2025-12-30 15:14:27,港股通科技ETF南方,25-12-30,25-12-29
520660,港股通央企红利ETF南方,A,南方基金,https://www.nffund.com/new/personal-financing/detail.html?fundCode=520660,100.000,INDEX,Y,Y,1.030,1.0230,2025-12-30,0.68%,5121.95,4983.4100,14:59:46,271849,0,0.00,1.0262,2025-12-29,1.0350,,2025-12-30,14:59:46,0.91%,2025-12-30,0.86%,Y,中证国新港股通央企红利,-,开放申购,-,-,开放赎回,-,0.50,0.10,,HKD,,-,-,-,-,1324.84,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：271849万份；增长：0.00%,1.83%,2025-12-30 14:59:46,港股通央企红利ETF南方,25-12-30,25-12-29
513130,恒生科技ETF,A,华泰柏瑞,https://www.huatai-pb.com/products/zhishu/513130/index.html,100.000,INDEX,Y,Y,0.727,0.7190,2025-12-30,1.11%,323753.34,447617.2267,15:00:00,5915735,-29000,-0.49,0.7184,2025-12-29,0.7305,,2025-12-30,15:00:00,1.74%,2025-12-30,1.69%,Y,恒生科技,0.50%,开放申购,最高不超过0.5%,0.50%,开放赎回,最高不超过0.5%,0.20,0.05,,HKD,,-,-,-,-,5578.38,-,,0,0,0.25,"管理费：0.20%
托管费：0.05%",,-,-,-,最新份额：5915735万份；增长：-0.49%,7.57%,2025-12-30 15:00:00,恒生科技ETF,25-12-30,25-12-29
159792,港股通互联网ETF,A,富国基金,https://www.fullgoal.com.cn/fundDetail/159792/index.html,100.000,INDEX,Y,Y,0.853,0.8460,2025-12-30,0.83%,304096.82,358592.4937,15:14:15,9363386,-8800,-0.09,0.8508,2025-12-29,0.8572,,2025-12-30,15:14:15,0.80%,2025-12-30,0.75%,Y,港股通互联网,-,开放申购,-,-,开放赎回,-,0.50,0.10,,HKD,,-,-,-,-,1018.30,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：9363386万份；增长：-0.09%,3.83%,2025-12-30 15:14:15,港股通互联网ETF,25-12-30,25-12-29
159366,港股医疗ETF,A,永赢基金,https://www.maxwealthfund.com/fundProduct?fundCode=159366,100.000,INDEX,Y,Y,1.383,1.4000,2025-12-30,-1.21%,4995.77,3621.4600,15:14:00,17433,-200,-1.13,1.3989,2025-12-29,1.3898,,2025-12-30,15:14:00,-0.60%,2025-12-30,-0.65%,Y,港股通医疗主题,0.50%,开放申购,不超过0.5%,0.50%,开放赎回,不超过0.5%,0.50,0.10,,HKD,,-,-,-,-,1004.14,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：17433万份；增长：-1.13%,20.77%,2025-12-30 15:14:00,港股医疗ETF,25-12-30,25-12-29
520550,港股红利低波ETF,A,招商基金,https://www.cmfchina.com/web/fundDetail/520550/index.html,100.000,INDEX,Y,Y,1.192,1.1970,2025-12-30,-0.42%,7188.62,6016.3900,14:59:59,111852,2750,2.52,1.2020,2025-12-29,1.1980,,2025-12-30,14:59:59,-0.28%,2025-12-30,-0.33%,Y,恒生港股通高股息低波动,-,开放申购,-,-,开放赎回,-,0.15,0.05,,HKD,,-,-,-,-,4479.81,-,,0,0,0.20,"管理费：0.15%
托管费：0.05%",,-,-,-,最新份额：111852万份；增长：2.52%,5.38%,2025-12-30 14:59:59,港股红利低波ETF,25-12-30,25-12-29
159751,港股科技ETF,A,鹏华基金,https://www.phfund.com.cn/web/FUND_159751,100.000,INDEX,Y,Y,1.040,1.0340,2025-12-30,0.58%,6691.87,6471.0100,15:13:54,124763,0,0.00,1.0352,2025-12-29,1.0452,,2025-12-30,15:13:54,1.02%,2025-12-30,0.97%,Y,港股通科技,-,开放申购,-,-,开放赎回,-,0.45,0.10,,HKD,,-,-,-,-,3271.76,-,,0,0,0.55,"管理费：0.45%
托管费：0.10%",,-,-,-,最新份额：124763万份；增长：0.00%,5.19%,2025-12-30 15:13:54,港股科技ETF,25-12-30,25-12-29
159569,港股红利低波ETF,A,景顺长城,https://www.igwfmc.com/main/jjcp/product/159569/detail.html,100.000,INDEX,Y,Y,1.336,1.3280,2025-12-30,0.60%,2334.00,1750.9500,15:14:24,35215,0,0.00,1.3401,2025-12-29,1.3428,,2025-12-30,15:14:24,0.25%,2025-12-30,0.20%,Y,港股通红利低波,-,开放申购,-,-,开放赎回,-,0.50,0.08,,HKD,,-,-,-,-,1498.09,-,,0,0,0.58,"管理费：0.50%
托管费：0.08%",,-,-,-,最新份额：35215万份；增长：0.00%,4.97%,2025-12-30 15:14:24,港股红利低波ETF,25-12-30,25-12-29
159365,恒指ETF,A,富国基金,https://www.fullgoal.com.cn/fundDetail/159365/index.html,100.000,INDEX,Y,Y,1.055,1.0500,2025-12-30,0.48%,118.43,112.5858,15:13:57,16416,-200,-1.20,1.0532,2025-12-29,1.0604,,2025-12-30,15:13:57,0.74%,2025-12-30,0.69%,Y,恒指港股通,-,开放申购,-,-,开放赎回,-,0.50,0.10,,HKD,,-,-,-,-,3525.78,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：16416万份；增长：-1.20%,0.69%,2025-12-30 15:13:57,恒指ETF,25-12-30,25-12-29
159747,香港科技ETF,A,南方基金,https://www.nffund.com/main/nffund/personal-financing/detail.shtml?fundCode=159747,100.000,INDEX,Y,Y,1.405,1.3900,2025-12-30,1.08%,5213.18,3728.6606,15:14:03,35871,0,0.00,1.3909,2025-12-29,1.4122,,2025-12-30,15:14:03,1.58%,2025-12-30,1.53%,Y,港股科技,-,开放申购,-,-,开放赎回,-,0.50,0.15,,HKD,,-,-,-,-,1772.47,-,,0,0,0.65,"管理费：0.50%
托管费：0.15%",,-,-,-,最新份额：35871万份；增长：0.00%,10.39%,2025-12-30 15:14:03,香港科技ETF,25-12-30,25-12-29
